project_id,skill_id,importance_weight,minimum_proficiency,minimum_experience_years,required_flag
P00675,SK039,0.59,Intermediate,2,1
P00676,SK044,0.59,Intermediate,2,1
P00676,SK052,0.73,Beginner,1,0
P00676,SK040,0.94,Intermediate,2,1
P00676,SK046,0.59,Beginner,1,0
P00676,SK045,0.74,Intermediate,2,1
P00676,SK039,0.69,Intermediate,2,1
P00677,SK044,0.63,Intermediate,2,1
P00677,SK052,0.77,Beginner,1,0
P00677,SK040,0.9,Intermediate,2,1
P00677,SK041,0.84,Intermediate,2,1
P00677,SK045,0.66,Intermediate,2,1
P00677,SK039,0.75,Intermediate,2,1
P00678,SK044,0.8,Intermediate,2,1
P00678,SK052,0.87,Beginner,1,0
P00678,SK041,0.76,Intermediate,2,1
P00678,SK040,0.9,Intermediate,2,1
P00678,SK045,0.65,Intermediate,2,1
P00678,SK039,0.58,Intermediate,2,1
P00679,SK044,0.7,Intermediate,2,1
P00679,SK052,0.57,Beginner,1,0
P00679,SK045,0.74,Intermediate,2,1
P00679,SK046,0.72,Beginner,1,0
P00679,SK047,0.8,Intermediate,2,1
P00679,SK054,0.89,Beginner,1,0
P00680,SK044,0.91,Intermediate,2,1
P00680,SK052,0.81,Beginner,1,0
P00680,SK040,0.55,Intermediate,2,1
P00680,SK041,0.67,Intermediate,2,1
P00680,SK045,0.84,Intermediate,2,1
P00680,SK039,0.65,Intermediate,2,1
P00681,SK044,0.64,Intermediate,2,1
P00681,SK052,0.68,Beginner,1,0
P00681,SK041,0.65,Intermediate,2,1
P00681,SK040,0.63,Intermediate,2,1
P00681,SK045,0.63,Intermediate,2,1
P00681,SK039,0.66,Intermediate,2,1
P00682,SK044,0.9,Intermediate,2,1
P00682,SK052,0.82,Beginner,1,0
P00682,SK040,0.76,Intermediate,2,1
P00682,SK046,0.66,Beginner,1,0
P00682,SK045,0.74,Intermediate,2,1
P00682,SK039,0.87,Intermediate,2,1
P00683,SK044,0.67,Intermediate,2,1
P00683,SK052,0.7,Beginner,1,0
P00683,SK040,0.85,Intermediate,2,1
P00683,SK046,0.92,Beginner,1,0
P00683,SK045,0.89,Intermediate,2,1
P00683,SK039,0.74,Intermediate,2,1
P00684,SK044,0.82,Intermediate,2,1
P00684,SK052,0.82,Beginner,1,0
P00684,SK040,0.57,Intermediate,2,1
P00684,SK046,0.55,Beginner,1,0
P00684,SK045,0.91,Intermediate,2,1
P00684,SK039,0.84,Intermediate,2,1
P00685,SK044,0.73,Intermediate,2,1
P00685,SK052,0.89,Beginner,1,0
P00685,SK041,0.55,Intermediate,2,1
P00685,SK040,0.83,Intermediate,2,1
P00685,SK045,0.7,Intermediate,2,1
P00685,SK039,0.94,Intermediate,2,1
P00686,SK044,0.87,Intermediate,2,1
P00686,SK052,0.8,Beginner,1,0
P00686,SK041,0.79,Intermediate,2,1
P00686,SK040,0.76,Intermediate,2,1
P00686,SK045,0.82,Intermediate,2,1
P00686,SK039,0.8,Intermediate,2,1
P00687,SK044,0.6,Intermediate,2,1
P00687,SK052,0.9,Beginner,1,0
P00687,SK045,0.7,Intermediate,2,1
P00687,SK046,0.93,Beginner,1,0
P00687,SK039,0.64,Intermediate,2,1
P00687,SK043,0.67,Beginner,1,0
P00688,SK044,0.73,Intermediate,2,1
P00688,SK052,0.63,Beginner,1,0
P00688,SK040,0.75,Intermediate,2,1
P00688,SK046,0.9,Beginner,1,0
P00688,SK045,0.68,Intermediate,2,1
P00688,SK039,0.77,Intermediate,2,1
P00689,SK044,0.91,Intermediate,2,1
P00689,SK052,0.66,Beginner,1,0
P00689,SK045,0.77,Intermediate,2,1
P00689,SK046,0.65,Beginner,1,0
P00689,SK039,0.6,Intermediate,2,1
P00689,SK043,0.67,Beginner,1,0
P00690,SK044,0.82,Intermediate,2,1
P00690,SK052,0.57,Beginner,1,0
P00690,SK040,0.64,Intermediate,2,1
P00690,SK046,0.8,Beginner,1,0
P00690,SK045,0.55,Intermediate,2,1
P00690,SK039,0.82,Intermediate,2,1
P00691,SK044,0.7,Intermediate,2,1
P00691,SK052,0.63,Beginner,1,0
P00691,SK045,0.86,Intermediate,2,1
P00691,SK046,0.91,Beginner,1,0
P00691,SK039,0.72,Intermediate,2,1
P00691,SK043,0.67,Beginner,1,0
P00692,SK044,0.66,Intermediate,2,1
P00692,SK052,0.93,Beginner,1,0
P00692,SK040,0.94,Intermediate,2,1
P00692,SK046,0.79,Beginner,1,0
P00692,SK045,0.67,Intermediate,2,1
P00692,SK039,0.6,Intermediate,2,1
P00693,SK044,0.66,Intermediate,2,1
P00693,SK052,0.77,Beginner,1,0
P00693,SK045,0.7,Intermediate,2,1
P00693,SK046,0.76,Beginner,1,0
P00694,SK044,0.65,Intermediate,2,1
P00694,SK052,0.61,Beginner,1,0
P00694,SK040,0.64,Intermediate,2,1
P00694,SK041,0.94,Intermediate,2,1
P00694,SK045,0.79,Intermediate,2,1
P00694,SK039,0.86,Intermediate,2,1
P00695,SK044,0.92,Intermediate,2,1
P00695,SK052,0.9,Beginner,1,0
P00695,SK041,0.63,Intermediate,2,1
P00695,SK040,0.86,Intermediate,2,1
P00695,SK045,0.78,Intermediate,2,1
P00695,SK039,0.87,Intermediate,2,1
P00696,SK044,0.81,Intermediate,2,1
P00696,SK052,0.74,Beginner,1,0
P00696,SK045,0.55,Intermediate,2,1
P00696,SK046,0.92,Beginner,1,0
P00696,SK039,0.59,Intermediate,2,1
P00696,SK043,0.63,Beginner,1,0
P00697,SK044,0.62,Intermediate,2,1
P00697,SK052,0.73,Beginner,1,0
P00697,SK040,0.66,Intermediate,2,1
P00697,SK046,0.56,Beginner,1,0
P00697,SK045,0.92,Intermediate,2,1
P00697,SK039,0.63,Intermediate,2,1
P00698,SK044,0.9,Intermediate,2,1
P00698,SK052,0.68,Beginner,1,0
P00698,SK040,0.84,Intermediate,2,1
P00698,SK046,0.88,Beginner,1,0
P00698,SK045,0.79,Intermediate,2,1
P00698,SK039,0.69,Intermediate,2,1
P00699,SK044,0.72,Intermediate,2,1
P00699,SK052,0.93,Beginner,1,0
P00699,SK040,0.71,Intermediate,2,1
P00699,SK041,0.56,Intermediate,2,1
P00699,SK045,0.66,Intermediate,2,1
P00699,SK039,0.61,Intermediate,2,1
P00700,SK044,0.79,Intermediate,2,1
P00700,SK052,0.82,Beginner,1,0
P00700,SK045,0.89,Intermediate,2,1
P00700,SK046,0.81,Beginner,1,0
P00700,SK039,0.78,Intermediate,2,1
P00700,SK043,0.78,Beginner,1,0
P00701,SK044,0.87,Intermediate,2,1
P00701,SK052,0.69,Beginner,1,0
P00701,SK045,0.73,Intermediate,2,1
P00701,SK046,0.93,Beginner,1,0
P00701,SK039,0.75,Intermediate,2,1
P00701,SK043,0.79,Beginner,1,0
P00702,SK044,0.8,Intermediate,2,1
P00702,SK052,0.92,Beginner,1,0
P00702,SK040,0.88,Intermediate,2,1
P00702,SK041,0.8,Intermediate,2,1
P00702,SK045,0.81,Intermediate,2,1
P00702,SK047,0.94,Intermediate,2,1
P00703,SK044,0.69,Intermediate,2,1
P00703,SK052,0.9,Beginner,1,0
P00703,SK040,0.73,Intermediate,2,1
P00703,SK041,0.83,Intermediate,2,1
P00703,SK045,0.85,Intermediate,2,1
P00703,SK039,0.75,Intermediate,2,1
P00704,SK044,0.93,Intermediate,2,1
P00704,SK052,0.87,Beginner,1,0
P00704,SK041,0.71,Intermediate,2,1
P00704,SK040,0.9,Intermediate,2,1
P00704,SK045,0.81,Intermediate,2,1
P00704,SK039,0.7,Intermediate,2,1
P00705,SK044,0.79,Intermediate,2,1
P00705,SK052,0.66,Beginner,1,0
P00705,SK040,0.68,Intermediate,2,1
P00705,SK041,0.77,Intermediate,2,1
P00705,SK045,0.71,Intermediate,2,1
P00705,SK039,0.89,Intermediate,2,1
P00706,SK044,0.68,Intermediate,2,1
P00706,SK052,0.67,Beginner,1,0
P00706,SK040,0.69,Intermediate,2,1
P00706,SK041,0.77,Intermediate,2,1
P00706,SK045,0.78,Intermediate,2,1
P00706,SK039,0.93,Intermediate,2,1
P00707,SK044,0.94,Intermediate,2,1
P00707,SK052,0.69,Beginner,1,0
P00707,SK040,0.86,Intermediate,2,1
P00707,SK046,0.62,Beginner,1,0
P00707,SK045,0.88,Intermediate,2,1
P00707,SK039,0.56,Intermediate,2,1
P00708,SK044,0.93,Intermediate,2,1
P00708,SK052,0.65,Beginner,1,0
P00708,SK040,0.66,Intermediate,2,1
P00708,SK046,0.91,Beginner,1,0
P00708,SK045,0.92,Intermediate,2,1
P00708,SK039,0.76,Intermediate,2,1
P00709,SK044,0.6,Intermediate,2,1
P00709,SK052,0.73,Beginner,1,0
P00709,SK045,0.71,Intermediate,2,1
P00709,SK046,0.79,Beginner,1,0
P00709,SK039,0.83,Intermediate,2,1
P00709,SK043,0.87,Beginner,1,0
P00710,SK044,0.91,Intermediate,2,1
P00710,SK052,0.86,Beginner,1,0
P00710,SK041,0.88,Intermediate,2,1
P00710,SK040,0.8,Intermediate,2,1
P00710,SK045,0.6,Intermediate,2,1
P00710,SK039,0.67,Intermediate,2,1
P00711,SK044,0.63,Intermediate,2,1
P00711,SK052,0.69,Beginner,1,0
P00711,SK041,0.59,Intermediate,2,1
P00711,SK040,0.73,Intermediate,2,1
P00711,SK045,0.63,Intermediate,2,1
P00711,SK039,0.59,Intermediate,2,1
P00712,SK044,0.81,Intermediate,2,1
P00712,SK052,0.55,Beginner,1,0
P00712,SK045,0.72,Intermediate,2,1
P00712,SK046,0.56,Beginner,1,0
P00712,SK039,0.76,Intermediate,2,1
P00712,SK043,0.9,Beginner,1,0
P00713,SK044,0.89,Intermediate,2,1
P00713,SK052,0.88,Beginner,1,0
P00713,SK040,0.68,Intermediate,2,1
P00713,SK046,0.59,Beginner,1,0
P00713,SK045,0.65,Intermediate,2,1
P00713,SK039,0.63,Intermediate,2,1
P00714,SK044,0.66,Intermediate,2,1
P00714,SK052,0.77,Beginner,1,0
P00714,SK040,0.75,Intermediate,2,1
P00714,SK041,0.65,Intermediate,2,1
P00714,SK045,0.81,Intermediate,2,1
P00714,SK039,0.64,Intermediate,2,1
P00715,SK044,0.7,Intermediate,2,1
P00715,SK052,0.8,Beginner,1,0
P00715,SK040,0.89,Intermediate,2,1
P00715,SK041,0.92,Intermediate,2,1
P00715,SK045,0.67,Intermediate,2,1
P00715,SK039,0.85,Intermediate,2,1
P00716,SK044,0.55,Intermediate,2,1
P00716,SK052,0.84,Beginner,1,0
P00716,SK040,0.78,Intermediate,2,1
P00716,SK041,0.74,Intermediate,2,1
P00716,SK045,0.55,Intermediate,2,1
P00716,SK039,0.69,Intermediate,2,1
P00717,SK044,0.59,Intermediate,2,1
P00717,SK052,0.81,Beginner,1,0
P00717,SK045,0.81,Intermediate,2,1
P00717,SK046,0.78,Beginner,1,0
P00717,SK039,0.91,Intermediate,2,1
P00717,SK043,0.7,Beginner,1,0
P00718,SK044,0.76,Intermediate,2,1
P00718,SK052,0.85,Beginner,1,0
P00718,SK040,0.72,Intermediate,2,1
P00718,SK046,0.83,Beginner,1,0
P00718,SK045,0.69,Intermediate,2,1
P00718,SK039,0.77,Intermediate,2,1
P00719,SK044,0.8,Intermediate,2,1
P00719,SK052,0.71,Beginner,1,0
P00719,SK041,0.92,Intermediate,2,1
P00719,SK040,0.94,Intermediate,2,1
P00719,SK045,0.67,Intermediate,2,1
P00719,SK039,0.76,Intermediate,2,1
P00720,SK044,0.57,Intermediate,2,1
P00720,SK052,0.6,Beginner,1,0
P00720,SK040,0.73,Intermediate,2,1
P00720,SK046,0.56,Beginner,1,0
P00720,SK045,0.84,Intermediate,2,1
P00720,SK039,0.75,Intermediate,2,1
P00721,SK044,0.82,Intermediate,2,1
P00721,SK052,0.88,Beginner,1,0
P00721,SK040,0.93,Intermediate,2,1
P00721,SK046,0.57,Beginner,1,0
P00721,SK045,0.71,Intermediate,2,1
P00721,SK039,0.59,Intermediate,2,1
P00722,SK044,0.87,Intermediate,2,1
P00722,SK052,0.62,Beginner,1,0
P00722,SK040,0.91,Intermediate,2,1
P00722,SK046,0.75,Beginner,1,0
P00722,SK045,0.89,Intermediate,2,1
P00722,SK039,0.64,Intermediate,2,1
P00723,SK044,0.84,Intermediate,2,1
P00723,SK052,0.88,Beginner,1,0
P00723,SK040,0.73,Intermediate,2,1
P00723,SK041,0.61,Intermediate,2,1
P00723,SK045,0.66,Intermediate,2,1
P00723,SK039,0.83,Intermediate,2,1
P00724,SK044,0.58,Intermediate,2,1
P00724,SK052,0.64,Beginner,1,0
P00724,SK045,0.78,Intermediate,2,1
P00724,SK046,0.77,Beginner,1,0
P00724,SK039,0.63,Intermediate,2,1
P00724,SK043,0.85,Beginner,1,0
P00725,SK044,0.83,Intermediate,2,1
P00725,SK052,0.9,Beginner,1,0
P00725,SK045,0.68,Intermediate,2,1
P00725,SK046,0.72,Beginner,1,0
P00725,SK039,0.6,Intermediate,2,1
P00725,SK043,0.68,Beginner,1,0
P00726,SK044,0.72,Intermediate,2,1
P00726,SK052,0.6,Beginner,1,0
P00726,SK040,0.94,Intermediate,2,1
P00726,SK041,0.65,Intermediate,2,1
P00726,SK045,0.56,Intermediate,2,1
P00726,SK039,0.58,Intermediate,2,1
P00727,SK044,0.79,Intermediate,2,1
P00727,SK052,0.78,Beginner,1,0
P00727,SK040,0.8,Intermediate,2,1
P00727,SK041,0.82,Intermediate,2,1
P00727,SK045,0.57,Intermediate,2,1
P00727,SK039,0.65,Intermediate,2,1
P00728,SK044,0.66,Intermediate,2,1
P00728,SK052,0.87,Beginner,1,0
P00728,SK040,0.65,Intermediate,2,1
P00728,SK046,0.88,Beginner,1,0
P00728,SK045,0.62,Intermediate,2,1
P00728,SK047,0.88,Intermediate,2,1
P00729,SK044,0.85,Intermediate,2,1
P00729,SK052,0.9,Beginner,1,0
P00729,SK041,0.86,Intermediate,2,1
P00729,SK040,0.6,Intermediate,2,1
P00729,SK045,0.64,Intermediate,2,1
P00729,SK039,0.88,Intermediate,2,1
P00730,SK044,0.57,Intermediate,2,1
P00730,SK052,0.87,Beginner,1,0
P00730,SK041,0.72,Intermediate,2,1
P00730,SK040,0.88,Intermediate,2,1
P00730,SK045,0.82,Intermediate,2,1
P00730,SK039,0.56,Intermediate,2,1
P00731,SK044,0.81,Intermediate,2,1
P00731,SK052,0.9,Beginner,1,0
P00731,SK040,0.72,Intermediate,2,1
P00731,SK041,0.57,Intermediate,2,1
P00731,SK045,0.63,Intermediate,2,1
P00731,SK047,0.61,Intermediate,2,1
P00732,SK044,0.69,Intermediate,2,1
P00732,SK052,0.69,Beginner,1,0
P00732,SK040,0.77,Intermediate,2,1
P00732,SK041,0.81,Intermediate,2,1
P00732,SK045,0.59,Intermediate,2,1
P00732,SK039,0.91,Intermediate,2,1
P00733,SK044,0.66,Intermediate,2,1
P00733,SK052,0.67,Beginner,1,0
P00733,SK040,0.62,Intermediate,2,1
P00733,SK046,0.82,Beginner,1,0
P00733,SK045,0.82,Intermediate,2,1
P00733,SK039,0.67,Intermediate,2,1
P00734,SK044,0.66,Intermediate,2,1
P00734,SK052,0.89,Beginner,1,0
P00734,SK040,0.69,Intermediate,2,1
P00734,SK041,0.84,Intermediate,2,1
P00734,SK045,0.57,Intermediate,2,1
P00734,SK039,0.57,Intermediate,2,1
P00735,SK044,0.77,Intermediate,2,1
P00735,SK052,0.57,Beginner,1,0
P00735,SK041,0.89,Intermediate,2,1
P00735,SK040,0.65,Intermediate,2,1
P00735,SK045,0.77,Intermediate,2,1
P00735,SK048,0.71,Beginner,1,0
P00736,SK044,0.77,Intermediate,2,1
P00736,SK052,0.8,Beginner,1,0
P00736,SK045,0.76,Intermediate,2,1
P00736,SK046,0.82,Beginner,1,0
P00736,SK039,0.67,Intermediate,2,1
P00736,SK043,0.64,Beginner,1,0
P00737,SK044,0.59,Intermediate,2,1
P00737,SK052,0.63,Beginner,1,0
P00737,SK041,0.68,Intermediate,2,1
P00737,SK040,0.6,Intermediate,2,1
P00737,SK045,0.81,Intermediate,2,1
P00737,SK039,0.55,Intermediate,2,1
P00738,SK044,0.77,Intermediate,2,1
P00738,SK052,0.59,Beginner,1,0
P00738,SK040,0.71,Intermediate,2,1
P00738,SK041,0.8,Intermediate,2,1
P00738,SK045,0.62,Intermediate,2,1
P00738,SK039,0.84,Intermediate,2,1
P00739,SK044,0.75,Intermediate,2,1
P00739,SK052,0.79,Beginner,1,0
P00739,SK040,0.76,Intermediate,2,1
P00739,SK041,0.75,Intermediate,2,1
P00739,SK045,0.66,Intermediate,2,1
P00739,SK039,0.6,Intermediate,2,1
P00740,SK044,0.65,Intermediate,2,1
P00740,SK052,0.66,Beginner,1,0
P00740,SK040,0.67,Intermediate,2,1
P00740,SK046,0.71,Beginner,1,0
P00740,SK045,0.66,Intermediate,2,1
P00740,SK039,0.84,Intermediate,2,1
P00741,SK044,0.72,Intermediate,2,1
P00741,SK052,0.85,Beginner,1,0
P00741,SK045,0.81,Intermediate,2,1
P00741,SK046,0.88,Beginner,1,0
P00741,SK039,0.85,Intermediate,2,1
P00741,SK043,0.72,Beginner,1,0
P00742,SK044,0.92,Intermediate,2,1
P00742,SK052,0.81,Beginner,1,0
P00742,SK040,0.68,Intermediate,2,1
P00742,SK041,0.81,Intermediate,2,1
P00742,SK045,0.71,Intermediate,2,1
P00742,SK047,0.92,Intermediate,2,1
P00743,SK044,0.82,Intermediate,2,1
P00743,SK052,0.94,Beginner,1,0
P00743,SK040,0.88,Intermediate,2,1
P00743,SK046,0.73,Beginner,1,0
P00743,SK045,0.86,Intermediate,2,1
P00743,SK039,0.74,Intermediate,2,1
P00744,SK044,0.89,Intermediate,2,1
P00744,SK052,0.87,Beginner,1,0
P00744,SK040,0.81,Intermediate,2,1
P00744,SK041,0.9,Intermediate,2,1
P00744,SK045,0.71,Intermediate,2,1
P00744,SK039,0.94,Intermediate,2,1
P00745,SK044,0.91,Intermediate,2,1
P00745,SK052,0.9,Beginner,1,0
P00745,SK045,0.67,Intermediate,2,1
P00745,SK046,0.72,Beginner,1,0
P00745,SK039,0.85,Intermediate,2,1
P00745,SK043,0.59,Beginner,1,0
P00746,SK044,0.9,Intermediate,2,1
P00746,SK052,0.76,Beginner,1,0
P00746,SK045,0.68,Intermediate,2,1
P00746,SK046,0.72,Beginner,1,0
P00746,SK047,0.63,Intermediate,2,1
P00746,SK054,0.9,Beginner,1,0
P00747,SK044,0.63,Intermediate,2,1
P00747,SK052,0.66,Beginner,1,0
P00747,SK040,0.7,Intermediate,2,1
P00747,SK041,0.9,Intermediate,2,1
P00747,SK045,0.79,Intermediate,2,1
P00747,SK039,0.69,Intermediate,2,1
P00748,SK044,0.56,Intermediate,2,1
P00748,SK052,0.57,Beginner,1,0
P00748,SK040,0.84,Intermediate,2,1
P00748,SK041,0.55,Intermediate,2,1
P00748,SK045,0.83,Intermediate,2,1
P00748,SK039,0.77,Intermediate,2,1
P00749,SK044,0.55,Intermediate,2,1
P00749,SK052,0.91,Beginner,1,0
P00749,SK041,0.62,Intermediate,2,1
P00749,SK040,0.8,Intermediate,2,1
P00749,SK045,0.89,Intermediate,2,1
P00749,SK039,0.79,Intermediate,2,1
P00750,SK044,0.64,Intermediate,2,1
P00750,SK052,0.89,Beginner,1,0
P00750,SK040,0.61,Intermediate,2,1
P00750,SK046,0.91,Beginner,1,0
P00750,SK045,0.79,Intermediate,2,1
P00750,SK039,0.75,Intermediate,2,1
P00751,SK044,0.9,Intermediate,2,1
P00751,SK052,0.85,Beginner,1,0
P00751,SK045,0.81,Intermediate,2,1
P00751,SK046,0.93,Beginner,1,0
P00751,SK039,0.73,Intermediate,2,1
P00751,SK043,0.76,Beginner,1,0
P00752,SK044,0.69,Intermediate,2,1
P00752,SK052,0.8,Beginner,1,0
P00752,SK045,0.89,Intermediate,2,1
P00752,SK046,0.58,Beginner,1,0
P00752,SK039,0.66,Intermediate,2,1
P00752,SK043,0.59,Beginner,1,0
P00753,SK044,0.72,Intermediate,2,1
P00753,SK052,0.87,Beginner,1,0
P00753,SK041,0.8,Intermediate,2,1
P00753,SK040,0.85,Intermediate,2,1
P00753,SK045,0.9,Intermediate,2,1
P00753,SK039,0.59,Intermediate,2,1
P00754,SK044,0.69,Intermediate,2,1
P00754,SK052,0.84,Beginner,1,0
P00754,SK041,0.75,Intermediate,2,1
P00754,SK040,0.82,Intermediate,2,1
P00754,SK045,0.81,Intermediate,2,1
P00754,SK039,0.8,Intermediate,2,1
P00755,SK044,0.55,Intermediate,2,1
P00755,SK052,0.56,Beginner,1,0
P00755,SK040,0.86,Intermediate,2,1
P00755,SK046,0.56,Beginner,1,0
P00755,SK045,0.64,Intermediate,2,1
P00755,SK039,0.61,Intermediate,2,1
P00756,SK044,0.73,Intermediate,2,1
P00756,SK052,0.68,Beginner,1,0
P00756,SK045,0.63,Intermediate,2,1
P00756,SK046,0.82,Beginner,1,0
P00756,SK039,0.76,Intermediate,2,1
P00756,SK043,0.58,Beginner,1,0
P00757,SK044,0.78,Intermediate,2,1
P00757,SK052,0.62,Beginner,1,0
P00757,SK040,0.76,Intermediate,2,1
P00757,SK041,0.61,Intermediate,2,1
P00757,SK045,0.84,Intermediate,2,1
P00757,SK039,0.68,Intermediate,2,1
P00758,SK044,0.89,Intermediate,2,1
P00758,SK052,0.81,Beginner,1,0
P00758,SK045,0.82,Intermediate,2,1
P00758,SK046,0.56,Beginner,1,0
P00758,SK039,0.63,Intermediate,2,1
P00758,SK043,0.72,Beginner,1,0
P00759,SK044,0.74,Intermediate,2,1
P00759,SK052,0.92,Beginner,1,0
P00759,SK041,0.55,Intermediate,2,1
P00759,SK040,0.57,Intermediate,2,1
P00759,SK045,0.84,Intermediate,2,1
P00759,SK039,0.63,Intermediate,2,1
P00760,SK044,0.9,Intermediate,2,1
P00760,SK052,0.61,Beginner,1,0
P00760,SK040,0.66,Intermediate,2,1
P00760,SK046,0.61,Beginner,1,0
P00760,SK045,0.59,Intermediate,2,1
P00760,SK039,0.57,Intermediate,2,1
P00761,SK044,0.64,Intermediate,2,1
P00761,SK052,0.94,Beginner,1,0
P00761,SK040,0.82,Intermediate,2,1
P00761,SK041,0.82,Intermediate,2,1
P00761,SK045,0.65,Intermediate,2,1
P00761,SK039,0.66,Intermediate,2,1
P00762,SK044,0.77,Intermediate,2,1
P00762,SK052,0.64,Beginner,1,0
P00762,SK040,0.75,Intermediate,2,1
P00762,SK046,0.79,Beginner,1,0
P00762,SK045,0.87,Intermediate,2,1
P00762,SK039,0.6,Intermediate,2,1
P00763,SK044,0.8,Intermediate,2,1
P00763,SK052,0.56,Beginner,1,0
P00763,SK040,0.68,Intermediate,2,1
P00763,SK046,0.84,Beginner,1,0
P00763,SK045,0.81,Intermediate,2,1
P00763,SK039,0.7,Intermediate,2,1
P00764,SK044,0.59,Intermediate,2,1
P00764,SK052,0.59,Beginner,1,0
P00764,SK045,0.79,Intermediate,2,1
P00764,SK046,0.68,Beginner,1,0
P00764,SK039,0.68,Intermediate,2,1
P00764,SK043,0.63,Beginner,1,0
P00765,SK044,0.67,Intermediate,2,1
P00765,SK052,0.67,Beginner,1,0
P00765,SK045,0.65,Intermediate,2,1
P00765,SK046,0.73,Beginner,1,0
P00765,SK039,0.65,Intermediate,2,1
P00765,SK043,0.72,Beginner,1,0
P00766,SK044,0.59,Intermediate,2,1
P00766,SK052,0.83,Beginner,1,0
P00766,SK041,0.62,Intermediate,2,1
P00766,SK040,0.83,Intermediate,2,1
P00766,SK045,0.74,Intermediate,2,1
P00766,SK039,0.79,Intermediate,2,1
P00767,SK044,0.58,Intermediate,2,1
P00767,SK052,0.61,Beginner,1,0
P00767,SK040,0.86,Intermediate,2,1
P00767,SK041,0.63,Intermediate,2,1
P00767,SK045,0.58,Intermediate,2,1
P00767,SK039,0.76,Intermediate,2,1
P00768,SK044,0.62,Intermediate,2,1
P00768,SK052,0.9,Beginner,1,0
P00768,SK041,0.76,Intermediate,2,1
P00768,SK040,0.72,Intermediate,2,1
P00768,SK045,0.57,Intermediate,2,1
P00768,SK039,0.91,Intermediate,2,1
P00769,SK044,0.59,Intermediate,2,1
P00769,SK052,0.9,Beginner,1,0
P00769,SK045,0.74,Intermediate,2,1
P00769,SK046,0.88,Beginner,1,0
P00769,SK047,0.73,Intermediate,2,1
P00769,SK054,0.62,Beginner,1,0
P00770,SK044,0.62,Intermediate,2,1
P00770,SK052,0.86,Beginner,1,0
P00770,SK045,0.71,Intermediate,2,1
P00770,SK046,0.89,Beginner,1,0
P00770,SK047,0.88,Intermediate,2,1
P00770,SK054,0.76,Beginner,1,0
P00771,SK044,0.91,Intermediate,2,1
P00771,SK052,0.65,Beginner,1,0
P00771,SK040,0.88,Intermediate,2,1
P00771,SK041,0.85,Intermediate,2,1
P00771,SK045,0.62,Intermediate,2,1
P00771,SK039,0.85,Intermediate,2,1
P00772,SK044,0.73,Intermediate,2,1
P00772,SK052,0.56,Beginner,1,0
P00772,SK041,0.74,Intermediate,2,1
P00772,SK040,0.79,Intermediate,2,1
P00772,SK045,0.78,Intermediate,2,1
P00772,SK039,0.87,Intermediate,2,1
P00773,SK044,0.79,Intermediate,2,1
P00773,SK052,0.83,Beginner,1,0
P00773,SK045,0.85,Intermediate,2,1
P00773,SK046,0.84,Beginner,1,0
P00773,SK039,0.72,Intermediate,2,1
P00773,SK043,0.76,Beginner,1,0
P00774,SK044,0.93,Intermediate,2,1
P00774,SK052,0.73,Beginner,1,0
P00774,SK040,0.7,Intermediate,2,1
P00774,SK046,0.79,Beginner,1,0
P00774,SK045,0.65,Intermediate,2,1
P00774,SK039,0.66,Intermediate,2,1
P00775,SK044,0.57,Intermediate,2,1
P00775,SK052,0.82,Beginner,1,0
P00775,SK040,0.66,Intermediate,2,1
P00775,SK046,0.61,Beginner,1,0
P00775,SK045,0.67,Intermediate,2,1
P00775,SK039,0.61,Intermediate,2,1
P00776,SK044,0.58,Intermediate,2,1
P00776,SK052,0.77,Beginner,1,0
P00776,SK040,0.63,Intermediate,2,1
P00776,SK041,0.86,Intermediate,2,1
P00776,SK045,0.58,Intermediate,2,1
P00776,SK039,0.9,Intermediate,2,1
P00777,SK044,0.59,Intermediate,2,1
P00777,SK052,0.77,Beginner,1,0
P00777,SK040,0.77,Intermediate,2,1
P00777,SK046,0.82,Beginner,1,0
P00777,SK045,0.73,Intermediate,2,1
P00777,SK039,0.73,Intermediate,2,1
P00778,SK044,0.88,Intermediate,2,1
P00778,SK052,0.77,Beginner,1,0
P00778,SK040,0.85,Intermediate,2,1
P00778,SK041,0.68,Intermediate,2,1
P00778,SK045,0.72,Intermediate,2,1
P00778,SK039,0.9,Intermediate,2,1
P00779,SK044,0.82,Intermediate,2,1
P00779,SK052,0.64,Beginner,1,0
P00779,SK040,0.56,Intermediate,2,1
P00779,SK041,0.69,Intermediate,2,1
P00779,SK045,0.93,Intermediate,2,1
P00779,SK039,0.58,Intermediate,2,1
P00780,SK044,0.84,Intermediate,2,1
P00780,SK052,0.62,Beginner,1,0
P00780,SK045,0.93,Intermediate,2,1
P00780,SK046,0.85,Beginner,1,0
P00780,SK039,0.91,Intermediate,2,1
P00780,SK043,0.76,Beginner,1,0
P00781,SK044,0.9,Intermediate,2,1
P00781,SK052,0.71,Beginner,1,0
P00781,SK040,0.94,Intermediate,2,1
P00781,SK041,0.8,Intermediate,2,1
P00781,SK045,0.57,Intermediate,2,1
P00781,SK039,0.62,Intermediate,2,1
P00782,SK044,0.59,Intermediate,2,1
P00782,SK052,0.61,Beginner,1,0
P00782,SK045,0.85,Intermediate,2,1
P00782,SK046,0.74,Beginner,1,0
P00782,SK039,0.9,Intermediate,2,1
P00782,SK043,0.65,Beginner,1,0
P00783,SK044,0.88,Intermediate,2,1
P00783,SK052,0.81,Beginner,1,0
