employee_id,project_id,role_in_project,start_date,end_date,task_count,performance_score,project_success_score,manager_feedback_score
E00465,P00251,Contributor,2026-02-14,2026-03-13,1,7.7,9.0,7.8
E00465,P00367,Contributor,2025-02-10,2025-02-15,1,6.5,7.7,7.2
E00465,P00646,Contributor,2024-06-10,2024-06-16,1,7.7,8.1,7.8
E00466,P00012,Project Team Member,2025-06-29,2025-07-08,1,6.6,7.0,7.2
E00466,P00030,Project Team Member,2023-12-30,2024-01-02,1,6.5,7.2,7.2
E00466,P00060,Project Team Member,2025-07-01,2025-07-04,1,5.5,5.4,6.6
E00466,P00208,Project Team Member,2025-02-13,2025-02-25,1,7.3,8.6,7.6
E00466,P00302,Project Team Member,2025-02-01,2025-02-03,1,5.5,5.0,6.6
E00466,P00461,Project Team Member,2023-07-11,2023-07-25,1,7.2,7.9,7.5
E00466,P00525,Project Team Member,2026-02-28,2026-03-02,1,5.5,5.3,6.6
E00466,P00528,Project Team Member,2024-05-02,2024-05-13,1,6.4,7.0,7.1
E00466,P00556,Project Team Member,2024-09-22,2024-10-05,1,6.8,7.5,7.3
E00466,P00661,Project Team Member,2023-07-21,2023-08-04,1,7.0,7.9,7.4
E00466,P00666,Project Team Member,2024-01-11,2024-01-16,1,6.8,8.1,7.3
E00466,P00682,Project Team Member,2024-04-16,2024-05-15,1,5.5,5.0,6.6
E00466,P00790,Project Team Member,2025-06-25,2025-06-28,1,5.5,5.0,6.6
E00466,P00795,Project Team Member,2024-02-16,2024-02-18,1,7.8,8.9,7.8
E00467,P00061,Project Team Member,2023-03-19,2023-03-23,1,7.6,8.5,8.1
E00467,P00085,Project Team Member,2023-08-01,2023-08-05,1,7.7,7.3,8.2
E00467,P00182,Project Team Member,2024-01-06,2024-02-01,1,5.5,5.0,7.0
E00467,P00364,Project Team Member,2025-11-11,2025-11-17,1,6.6,7.6,7.6
E00467,P00439,Project Team Member,2024-06-02,2024-06-02,1,8.8,9.1,8.7
E00467,P00574,Project Team Member,2025-04-20,2025-04-28,1,7.2,8.0,7.9
E00467,P00653,Project Team Member,2026-02-20,2026-02-23,1,7.3,8.6,8.0
E00467,P00809,Project Team Member,2025-02-17,2025-02-20,1,7.5,8.8,8.0
E00467,P00880,Project Team Member,2025-12-31,2026-01-15,1,5.5,5.0,7.0
E00468,P00325,Specialist,2026-04-15,2026-04-23,1,6.0,5.8,7.3
E00468,P00612,Specialist,2023-05-22,2023-05-27,1,5.6,5.5,7.1
E00468,P00725,Specialist,2026-04-13,2026-04-27,1,5.8,6.6,7.2
E00468,P00751,Specialist,2024-08-14,2024-08-21,1,5.8,5.5,7.2
E00468,P00790,Specialist,2025-08-04,2025-08-12,1,6.6,6.5,7.6
E00469,P00476,Contributor,2023-12-07,2023-12-20,1,5.5,5.0,6.6
E00470,P00468,Contributor,2023-06-10,2023-06-17,1,7.6,8.3,7.5
E00470,P00849,Contributor,2024-10-03,2024-10-15,1,6.4,6.6,6.9
E00471,P00891,Contributor,2024-03-30,2024-04-11,1,7.6,8.9,7.7
E00472,P00207,Project Team Member,2024-07-22,2024-07-25,1,5.5,5.0,5.8
E00472,P00325,Project Team Member,2026-04-15,2026-04-28,1,7.1,7.8,6.6
E00472,P00362,Project Team Member,2024-03-24,2024-03-28,1,5.5,5.2,5.8
E00472,P00591,Project Team Member,2023-09-02,2023-09-12,1,5.9,6.4,6.0
E00472,P00676,Project Team Member,2026-03-05,2026-02-18,1,5.5,5.0,5.8
E00472,P00768,Project Team Member,2023-12-03,2023-12-15,1,6.8,8.1,6.4
E00472,P00778,Project Team Member,2024-08-11,2024-08-13,1,5.5,5.0,5.8
E00472,P00849,Project Team Member,2024-11-14,2024-11-24,1,6.5,7.3,6.2
E00472,P00878,Project Team Member,2025-12-23,2026-01-19,1,7.6,8.8,6.8
E00472,P00893,Project Team Member,2026-03-15,2026-03-28,1,6.3,6.3,6.2
E00473,P00258,Project Team Member,2024-04-08,2024-04-17,1,7.3,8.3,7.0
E00473,P00268,Project Team Member,2023-12-20,2024-01-04,1,6.2,6.7,6.4
E00473,P00441,Project Team Member,2026-02-26,2026-03-05,1,5.5,5.0,6.0
E00474,P00056,Contributor,2025-11-23,2025-11-28,1,5.7,5.3,7.4
E00474,P00171,Contributor,2024-04-02,2024-04-06,1,5.5,5.0,7.4
E00474,P00339,Contributor,2026-01-27,2026-02-08,1,5.5,5.0,7.4
E00474,P00483,Contributor,2024-11-06,2024-11-10,1,7.3,8.6,8.2
E00474,P00498,Contributor,2025-12-02,2025-12-08,1,5.5,5.6,7.4
E00474,P00591,Contributor,2023-10-25,2023-11-07,1,7.4,8.3,8.3
E00474,P00623,Contributor,2024-01-22,2024-02-05,1,8.0,9.3,8.6
E00474,P00646,Contributor,2024-05-18,2024-05-22,1,7.4,8.1,8.3
E00474,P00754,Contributor,2025-09-04,2025-09-19,1,5.5,5.0,7.4
E00474,P00770,Contributor,2024-10-31,2024-11-15,1,5.5,5.0,7.4
E00474,P00814,Contributor,2024-07-23,2024-08-03,1,8.0,9.3,8.6
E00475,P00028,Contributor,2024-05-11,2024-05-17,1,5.5,5.0,7.4
E00475,P00093,Contributor,2024-09-03,2024-09-15,1,6.7,7.6,8.0
E00475,P00353,Contributor,2024-07-19,2024-08-01,1,6.4,7.4,7.9
E00475,P00483,Contributor,2024-10-15,2024-10-19,1,6.9,8.3,8.2
E00475,P00741,Contributor,2026-02-11,2026-02-21,1,6.2,6.1,7.8
E00475,P00787,Contributor,2026-04-03,2026-04-16,1,6.2,6.2,7.8
E00475,P00880,Contributor,2026-03-03,2026-03-10,1,5.5,5.0,7.4
E00476,P00035,Project Team Member,2025-06-22,2025-06-28,1,7.6,8.4,7.7
E00476,P00051,Project Team Member,2024-07-16,2024-07-18,1,5.7,6.1,6.8
E00476,P00223,Project Team Member,2025-04-22,2025-04-25,1,6.6,7.9,7.2
E00476,P00622,Project Team Member,2024-10-01,2024-10-07,1,6.2,6.2,7.0
E00476,P00661,Project Team Member,2023-09-20,2023-09-21,1,6.1,6.0,7.0
E00477,P00085,Specialist,2023-04-19,2023-05-02,1,5.5,5.0,7.0
E00477,P00332,Specialist,2025-08-12,2025-08-20,1,7.9,8.0,8.2
E00477,P00529,Specialist,2023-04-11,2023-04-17,1,6.3,7.6,7.4
E00477,P00666,Specialist,2023-11-05,2023-11-15,1,7.3,8.5,8.0
E00477,P00717,Specialist,2025-11-02,2025-11-11,1,9.3,9.7,9.0
E00477,P00891,Specialist,2023-09-30,2023-10-15,1,6.4,5.7,7.5
E00478,P00121,Contributor,2024-04-24,2024-05-01,1,6.6,7.7,7.4
E00478,P00145,Contributor,2026-04-06,2026-03-14,1,5.6,6.1,6.9
E00478,P00364,Contributor,2025-07-19,2025-08-03,1,7.8,9.1,8.0
E00478,P00367,Contributor,2025-07-10,2025-07-31,1,8.3,8.2,8.2
E00478,P00568,Contributor,2024-06-24,2024-06-29,1,8.7,9.6,8.4
E00478,P00725,Contributor,2026-04-13,2026-04-28,1,6.0,6.9,7.1
E00478,P00754,Contributor,2025-06-03,2025-06-06,1,6.4,7.5,7.3
E00478,P00813,Contributor,2024-08-04,2024-08-06,1,7.1,8.5,7.6
E00479,P00015,Contributor,2025-10-09,2025-10-15,1,5.5,5.0,7.8
E00479,P00018,Contributor,2025-03-08,2025-03-18,1,5.5,5.0,7.8
E00479,P00068,Contributor,2026-03-12,2026-03-15,1,5.7,5.4,7.8
E00479,P00461,Contributor,2023-05-18,2023-05-28,1,7.6,8.6,8.8
E00479,P00539,Contributor,2024-01-25,2024-01-30,1,5.5,5.0,7.8
E00479,P00588,Contributor,2026-03-24,2026-04-01,1,6.9,8.3,8.4
E00479,P00592,Contributor,2024-12-04,2024-12-06,1,7.4,8.4,8.7
E00479,P00603,Contributor,2024-03-03,2024-03-12,1,8.4,9.7,9.2
E00479,P00646,Contributor,2024-05-05,2024-05-09,1,6.4,6.5,8.2
E00479,P00770,Contributor,2024-09-05,2024-09-08,1,9.6,9.7,9.8
E00479,P00793,Contributor,2025-11-07,2025-11-21,1,7.0,8.3,8.5
E00480,P00054,Coordinator,2023-04-18,2023-04-28,1,7.6,8.9,8.3
E00480,P00106,Coordinator,2025-05-19,2025-05-22,1,7.1,8.4,8.0
E00480,P00125,Coordinator,2025-08-03,2025-08-12,1,7.1,8.2,8.0
E00480,P00268,Coordinator,2024-07-07,2024-07-22,1,5.5,5.0,7.2
E00480,P00299,Coordinator,2025-03-15,2025-03-17,1,7.9,8.9,8.4
E00480,P00332,Coordinator,2025-09-21,2025-09-28,1,6.4,7.6,7.7
E00480,P00443,Coordinator,2023-11-12,2023-11-19,1,6.0,6.9,7.5
E00480,P00444,Coordinator,2024-07-28,2024-08-05,1,6.6,7.0,7.8
E00480,P00576,Coordinator,2025-07-21,2025-07-29,1,5.5,5.0,7.2
E00480,P00605,Coordinator,2026-01-21,2026-02-01,1,6.8,8.2,7.9
E00480,P00661,Coordinator,2023-06-03,2023-06-08,1,7.1,7.8,8.0
E00480,P00666,Coordinator,2023-08-29,2023-09-10,1,5.5,5.0,7.2
E00480,P00674,Coordinator,2024-03-28,2024-04-04,1,5.8,6.7,7.4
E00480,P00726,Coordinator,2024-06-17,2024-06-19,1,8.3,8.1,8.6
E00480,P00727,Coordinator,2024-08-02,2024-08-12,1,6.7,6.9,7.8
E00480,P00754,Coordinator,2025-10-04,2025-10-06,1,5.5,5.0,7.2
E00480,P00814,Coordinator,2024-07-30,2024-08-06,1,5.5,6.1,7.2
E00480,P00831,Coordinator,2025-10-07,2025-10-12,1,8.0,8.8,8.5
E00481,P00055,Specialist,2026-03-12,2026-03-22,1,6.3,6.7,7.0
E00481,P00121,Specialist,2024-03-19,2024-03-26,1,6.8,6.8,7.3
E00481,P00345,Specialist,2023-12-20,2023-12-28,1,5.5,5.0,6.6
E00481,P00521,Specialist,2023-10-12,2023-10-16,1,7.5,8.8,7.6
E00481,P00770,Specialist,2024-09-01,2024-09-15,1,7.2,6.2,7.5
E00481,P00780,Specialist,2026-02-16,2026-02-28,1,5.5,5.0,6.6
E00481,P00869,Specialist,2025-05-10,2025-05-18,1,5.7,5.9,6.8
E00482,P00054,Contributor,2023-07-01,2023-07-12,1,8.8,9.4,8.0
E00482,P00237,Contributor,2025-05-02,2025-05-05,1,5.5,5.0,6.4
E00482,P00364,Contributor,2025-05-23,2025-06-05,1,6.2,7.0,6.7
E00482,P00571,Contributor,2024-05-05,2024-05-09,1,9.5,9.7,8.4
E00483,P00171,Project Team Member,2024-08-12,2024-08-23,1,6.9,7.4,6.8
E00483,P00346,Project Team Member,2026-01-10,2026-01-17,1,6.3,5.3,6.4
E00483,P00550,Project Team Member,2023-10-01,2023-10-11,1,5.5,5.0,6.0
E00483,P00593,Project Team Member,2025-02-24,2025-03-05,1,6.8,8.1,6.7
E00483,P00768,Project Team Member,2023-05-14,2023-05-25,1,6.7,7.8,6.6
E00484,P00205,Project Team Member,2025-07-22,2025-07-25,1,7.0,7.8,7.6
E00484,P00301,Project Team Member,2023-09-11,2023-10-05,1,9.2,9.7,8.7
E00484,P00323,Project Team Member,2025-07-30,2025-08-08,1,5.6,5.9,6.9
E00484,P00336,Project Team Member,2024-12-16,2025-01-07,2,5.9,5.1,7.0
E00484,P00443,Project Team Member,2023-02-19,2023-02-26,1,9.3,9.7,8.8
E00484,P00746,Project Team Member,2025-08-24,2025-08-30,1,7.0,7.6,7.6
E00484,P00754,Project Team Member,2025-09-07,2025-09-17,1,6.4,7.6,7.3
E00484,P00768,Project Team Member,2023-06-06,2023-06-20,1,7.3,8.0,7.8
E00484,P00837,Project Team Member,2023-12-09,2024-01-03,1,5.5,5.0,6.8
E00484,P00859,Project Team Member,2026-04-06,2026-03-13,1,6.8,7.7,7.5
E00484,P00899,Project Team Member,2024-03-20,2024-04-15,1,6.4,7.3,7.3
E00485,P00018,Project Team Member,2025-04-21,2025-04-25,1,7.2,8.3,7.3
E00485,P00336,Project Team Member,2025-01-02,2025-01-10,1,6.5,7.5,7.0
E00485,P00418,Project Team Member,2023-05-22,2023-06-06,1,6.0,5.8,6.7
E00485,P00790,Project Team Member,2025-10-23,2025-10-25,1,7.5,8.5,7.4
E00485,P00859,Project Team Member,2026-04-06,2026-03-13,1,7.1,8.4,7.2
E00486,P00019,Coordinator,2026-04-13,2026-04-22,1,6.0,5.7,6.4
E00486,P00468,Coordinator,2023-12-03,2023-12-16,1,5.5,5.9,6.2
E00486,P00588,Coordinator,2026-03-25,2026-03-29,1,6.3,7.0,6.6
E00486,P00661,Coordinator,2023-09-02,2023-09-16,1,7.5,8.8,7.2
E00486,P00764,Coordinator,2024-03-30,2024-04-02,1,5.5,5.0,6.2
E00486,P00790,Coordinator,2025-10-12,2025-10-15,1,5.5,5.0,6.2
E00487,P00152,Project Team Member,2026-02-24,2026-03-02,1,7.5,7.0,7.4
E00487,P00205,Project Team Member,2025-06-21,2025-06-27,1,6.8,6.6,7.1
E00487,P00364,Project Team Member,2025-03-29,2025-04-06,1,7.9,9.2,7.6
E00487,P00683,Project Team Member,2025-03-23,2025-03-28,1,7.2,8.5,7.3
E00487,P00814,Project Team Member,2024-12-08,2024-12-08,1,9.4,9.7,8.4
E00488,P00054,Project Team Member,2023-04-11,2023-04-21,1,7.1,7.3,7.0
E00488,P00317,Project Team Member,2023-10-20,2023-10-31,1,6.1,6.0,6.6
E00488,P00591,Project Team Member,2023-08-24,2023-08-26,1,5.9,6.1,6.4
E00488,P00646,Project Team Member,2024-07-17,2024-08-07,1,7.8,9.2,7.4
E00488,P00662,Project Team Member,2025-02-04,2025-02-07,1,6.1,5.4,6.6
E00488,P00787,Project Team Member,2026-04-03,2026-04-08,1,9.0,9.7,8.0
E00488,P00841,Project Team Member,2024-02-07,2024-02-26,1,7.4,8.0,7.2
E00489,P00028,Specialist,2024-04-06,2024-04-14,1,5.5,5.0,7.6
E00489,P00332,Specialist,2025-10-09,2025-10-16,1,5.5,6.4,7.6
E00489,P00551,Specialist,2023-07-17,2023-07-30,1,6.7,7.7,8.2
E00489,P00764,Specialist,2024-05-21,2024-06-05,1,7.5,8.8,8.6
E00489,P00891,Specialist,2024-04-03,2024-04-12,1,5.5,5.9,7.6
E00490,P00054,Contributor,2023-03-09,2023-03-19,1,5.5,5.0,7.2
E00490,P00336,Contributor,2025-02-19,2025-02-23,1,6.5,6.6,7.6
E00490,P00531,Contributor,2024-07-22,2024-08-09,1,5.5,5.0,7.2
E00490,P00588,Contributor,2026-03-25,2026-04-05,1,9.0,9.7,8.9
E00490,P00661,Contributor,2023-07-06,2023-07-21,1,8.0,9.3,8.4
E00490,P00881,Contributor,2023-06-13,2023-06-23,1,6.4,6.4,7.6
E00490,P00897,Contributor,2025-03-31,2025-04-13,1,5.8,5.7,7.3
E00491,P00054,Coordinator,2023-04-06,2023-04-10,1,5.5,5.0,6.8
E00491,P00443,Coordinator,2023-08-27,2023-09-01,1,7.2,8.3,7.6
E00491,P00457,Coordinator,2026-02-07,2026-02-12,1,5.5,5.0,6.8
E00491,P00521,Coordinator,2023-11-22,2023-12-06,1,7.7,8.3,7.8
E00491,P00751,Coordinator,2024-04-20,2024-04-30,1,7.8,9.2,7.9
E00492,P00128,Project Team Member,2024-01-06,2024-02-03,1,9.2,9.7,9.3
E00492,P00441,Project Team Member,2026-03-03,2026-03-16,1,7.1,7.7,8.2
E00492,P00444,Project Team Member,2025-01-15,2025-01-20,1,7.4,8.3,8.4
E00492,P00674,Project Team Member,2024-06-04,2024-07-23,2,6.7,6.6,8.0
E00492,P00682,Project Team Member,2023-07-07,2023-07-17,1,6.9,7.5,8.2
E00492,P00881,Project Team Member,2023-12-08,2023-12-10,1,8.4,8.3,8.9
E00492,P00895,Project Team Member,2026-03-19,2026-03-28,1,5.5,5.0,7.4
E00493,P00035,Contributor,2025-11-19,2025-12-04,1,7.2,8.5,7.6
E00493,P00076,Contributor,2026-03-22,2026-03-28,1,5.7,5.5,6.8
E00493,P00278,Contributor,2024-03-13,2024-03-20,1,5.5,5.0,6.8
E00493,P00323,Contributor,2025-11-23,2025-11-26,1,6.8,7.8,7.4
E00493,P00329,Contributor,2024-01-10,2024-01-25,1,5.5,5.0,6.8
E00493,P00376,Contributor,2025-09-29,2025-10-08,1,8.2,9.0,8.1
E00493,P00465,Contributor,2025-02-05,2025-02-09,1,5.6,5.2,6.8
E00493,P00588,Contributor,2026-03-25,2026-04-17,1,8.4,8.9,8.2
E00494,P00027,Project Team Member,2026-02-21,2026-02-24,1,7.6,8.8,7.4
E00494,P00205,Project Team Member,2024-08-28,2024-09-06,1,6.0,6.5,6.6
E00494,P00334,Project Team Member,2025-09-28,2025-10-06,1,8.5,8.7,7.8
E00494,P00443,Project Team Member,2023-09-28,2023-10-12,1,5.5,5.0,6.4
E00494,P00539,Project Team Member,2024-03-20,2024-03-25,1,9.0,9.6,8.1
E00494,P00583,Project Team Member,2026-03-23,2026-04-02,1,7.3,8.7,7.2
E00494,P00605,Project Team Member,2026-02-04,2026-02-09,1,6.1,6.8,6.6
E00494,P00666,Project Team Member,2023-10-14,2023-11-04,1,5.5,5.3,6.4
E00494,P00768,Project Team Member,2023-10-03,2023-10-17,1,8.0,9.3,7.6
E00494,P00778,Project Team Member,2024-08-11,2024-08-18,1,7.7,7.1,7.4
E00495,P00018,Project Team Member,2025-03-27,2025-04-08,1,7.8,8.9,8.6
E00495,P00230,Project Team Member,2025-06-14,2025-06-28,1,9.2,9.7,9.3
E00495,P00468,Project Team Member,2023-04-26,2023-10-20,2,6.4,6.0,7.9
E00495,P00701,Project Team Member,2024-06-09,2024-06-29,1,7.2,7.9,8.3
E00495,P00823,Project Team Member,2025-02-19,2025-03-04,1,6.8,7.6,8.1
E00495,P00880,Project Team Member,2025-12-29,2026-01-02,1,6.0,6.4,7.7
E00496,P00058,Contributor,2025-10-07,2025-11-03,1,7.0,8.1,7.7
E00496,P00203,Contributor,2024-10-25,2024-10-29,1,5.5,5.0,7.0
E00496,P00247,Contributor,2025-09-30,2025-10-16,1,5.5,5.0,7.0
E00496,P00498,Contributor,2026-02-20,2026-02-24,1,5.5,5.0,7.0
E00496,P00591,Contributor,2023-07-09,2023-07-11,1,5.5,5.0,7.0
E00496,P00770,Contributor,2024-08-03,2024-08-17,1,6.6,6.8,7.5
E00497,P00030,Project Team Member,2023-11-05,2023-11-14,1,6.6,7.9,6.8
E00497,P00125,Project Team Member,2025-05-25,2025-05-29,1,9.2,9.7,8.1
E00497,P00277,Project Team Member,2025-09-10,2025-10-28,2,7.1,7.4,7.0
E00497,P00387,Project Team Member,2024-05-30,2024-06-02,1,7.1,8.4,7.0
E00497,P00529,Project Team Member,2023-04-25,2023-05-04,1,9.6,9.7,8.3
E00497,P00576,Project Team Member,2025-08-12,2025-08-12,1,6.0,5.8,6.5
E00497,P00590,Project Team Member,2026-01-23,2026-02-02,1,7.1,8.5,7.0
E00497,P00643,Project Team Member,2025-08-13,2025-09-01,1,5.9,6.2,6.4
E00498,P00204,Project Team Member,2025-03-27,2025-03-31,1,7.6,8.7,7.7
E00499,P00465,Project Team Member,2025-01-26,2025-02-09,1,6.3,7.3,6.8
E00499,P00531,Project Team Member,2024-05-10,2024-05-16,1,5.5,5.0,6.4
E00499,P00572,Project Team Member,2023-09-24,2023-10-05,1,6.7,7.6,7.0
E00499,P00605,Project Team Member,2025-12-26,2025-12-30,1,7.4,8.7,7.3
E00499,P00622,Project Team Member,2024-09-27,2024-10-26,1,6.2,6.2,6.7
E00499,P00673,Project Team Member,2024-02-22,2024-03-09,1,6.6,7.6,6.9
E00499,P00787,Project Team Member,2026-04-03,2026-04-07,1,8.0,9.3,7.6
E00501,P00061,Contributor,2023-03-04,2023-03-16,1,9.0,9.7,8.9
E00501,P00364,Contributor,2025-09-08,2025-09-11,1,6.2,7.0,7.5
E00501,P00428,Contributor,2025-02-09,2025-02-11,1,5.8,5.3,7.3
E00501,P00588,Contributor,2026-03-25,2026-03-28,1,5.9,5.2,7.4
E00501,P00592,Contributor,2025-02-12,2025-02-16,1,5.5,5.0,7.2
E00501,P00888,Contributor,2026-03-24,2026-04-01,1,8.9,9.5,8.9
E00501,P00891,Contributor,2024-03-04,2024-03-15,1,6.3,5.9,7.6
E00503,P00006,Project Team Member,2024-08-09,2024-08-13,1,5.5,5.2,6.2
E00503,P00329,Project Team Member,2024-01-15,2024-01-29,1,7.2,6.2,7.0
E00503,P00505,Project Team Member,2024-06-24,2024-06-29,1,6.9,8.2,6.8
E00503,P00673,Project Team Member,2023-11-17,2023-12-02,1,6.5,5.5,6.6
E00503,P00724,Project Team Member,2025-09-14,2025-10-06,1,5.5,5.0,6.2
E00503,P00754,Project Team Member,2025-12-19,2025-12-22,1,6.2,6.1,6.5
E00503,P00881,Project Team Member,2023-09-17,2023-10-06,1,5.8,6.7,6.3
E00504,P00701,Project Team Member,2024-06-21,2024-07-06,1,7.0,7.8,7.8
E00505,P00018,Project Team Member,2025-02-02,2025-04-08,2,8.7,8.5,8.0
E00505,P00465,Project Team Member,2025-06-30,2025-07-21,2,6.7,6.1,7.0
E00506,P00093,Coordinator,2024-12-31,2025-01-25,1,7.4,7.7,7.5
E00506,P00106,Coordinator,2025-11-23,2025-12-02,1,7.3,8.1,7.4
E00506,P00390,Coordinator,2025-04-25,2025-05-12,1,7.5,8.8,7.6
E00506,P00726,Coordinator,2024-11-06,2024-11-14,1,5.8,5.0,6.7
E00506,P00740,Coordinator,2026-03-01,2026-03-09,1,5.9,6.9,6.8
E00506,P00790,Coordinator,2025-06-23,2025-07-07,1,5.5,5.0,6.6
E00507,P00054,Contributor,2023-01-27,2023-02-10,1,7.2,7.9,7.3
E00507,P00302,Contributor,2025-01-04,2025-01-16,1,7.3,8.6,7.4
E00507,P00646,Contributor,2024-07-28,2024-08-03,1,6.4,6.9,6.9
E00507,P00726,Contributor,2024-10-12,2024-10-25,1,7.7,9.0,7.6
E00507,P00878,Contributor,2026-02-20,2026-03-01,1,7.9,8.1,7.6
E00508,P00390,Coordinator,2025-04-18,2025-05-02,1,6.1,6.6,6.6
E00508,P00597,Coordinator,2024-06-29,2024-07-14,1,7.2,6.3,7.2
E00508,P00685,Coordinator,2026-02-24,2026-03-04,1,8.0,9.3,7.6
E00508,P00880,Coordinator,2025-12-17,2025-12-19,1,7.5,8.4,7.4
E00509,P00859,Project Team Member,2026-04-06,2026-03-13,1,8.0,9.3,8.0
E00510,P00605,Project Team Member,2025-07-24,2025-07-26,1,8.3,9.5,7.8
E00510,P00751,Project Team Member,2024-11-01,2025-01-11,2,8.2,8.8,7.7
E00510,P00795,Project Team Member,2023-08-23,2023-08-28,1,6.6,6.5,6.9
E00511,P00058,Project Team Member,2025-04-24,2025-05-02,1,6.9,8.2,7.6
E00511,P00787,Project Team Member,2026-04-03,2026-04-06,1,5.6,5.4,6.9
E00511,P00897,Project Team Member,2024-12-10,2024-12-15,1,5.7,5.9,7.0
E00512,P00325,Contributor,2026-04-15,2026-04-23,1,6.5,7.0,7.2
E00513,P00055,Project Team Member,2026-02-16,2026-03-07,2,8.9,9.6,8.4
E00513,P00391,Project Team Member,2023-12-12,2023-12-19,1,8.5,8.6,8.2
E00513,P00809,Project Team Member,2025-07-09,2025-07-23,1,8.0,9.3,7.9
E00513,P00877,Project Team Member,2024-03-20,2024-03-28,1,7.6,8.9,7.7
E00514,P00171,Coordinator,2024-10-05,2024-10-07,1,6.7,7.4,7.0
E00514,P00533,Coordinator,2025-07-11,2025-11-16,2,6.6,5.9,6.9
E00515,P00053,Contributor,2025-01-16,2025-01-29,1,5.5,5.0,6.4
E00515,P00065,Contributor,2024-09-17,2024-09-28,1,6.4,5.4,6.9
E00516,P00207,Project Team Member,2024-06-25,2024-06-29,1,9.5,9.7,9.0
E00516,P00258,Project Team Member,2024-09-24,2024-09-27,1,7.4,7.3,8.0
E00516,P00302,Project Team Member,2024-10-04,2024-10-21,1,5.5,5.0,7.0
E00516,P00362,Project Team Member,2023-11-18,2023-11-21,1,7.5,8.8,8.0
E00516,P00436,Project Team Member,2024-05-18,2024-05-27,1,8.0,8.7,8.3
E00516,P00529,Project Team Member,2023-11-01,2023-11-12,1,5.7,5.8,7.2
E00516,P00572,Project Team Member,2023-11-15,2023-11-27,1,8.8,9.0,8.7
E00516,P00682,Project Team Member,2024-05-11,2024-05-16,1,9.5,9.7,9.0
E00516,P00746,Project Team Member,2026-03-07,2026-03-12,1,5.9,5.2,7.2
E00516,P00896,Project Team Member,2023-10-15,2023-10-17,1,6.7,7.0,7.6
E00517,P00512,Coordinator,2024-09-03,2024-09-06,1,5.9,6.3,7.2
E00518,P00235,Project Team Member,2024-10-28,2024-10-31,1,6.7,6.9,7.0
E00518,P00330,Project Team Member,2025-02-15,2025-02-21,1,7.0,8.0,7.1
E00518,P00484,Project Team Member,2024-03-07,2024-03-09,1,5.5,5.0,6.4
E00518,P00622,Project Team Member,2024-09-01,2024-09-15,1,6.3,7.0,6.8
E00518,P00673,Project Team Member,2024-03-29,2024-04-11,1,6.8,7.8,7.0
E00519,P00006,Project Team Member,2024-09-02,2024-09-04,1,9.2,9.7,8.6
E00519,P00025,Project Team Member,2025-02-25,2025-03-03,1,5.5,5.0,6.8
E00519,P00314,Project Team Member,2025-07-30,2025-08-11,1,8.3,8.5,8.2
E00519,P00555,Project Team Member,2024-03-30,2024-04-05,1,6.9,7.8,7.4
E00519,P00643,Project Team Member,2025-09-14,2025-09-18,1,6.5,6.1,7.2
E00519,P00691,Project Team Member,2024-02-24,2024-03-09,1,8.0,9.3,8.0
E00520,P00207,Project Team Member,2024-10-22,2024-10-23,1,6.2,6.8,7.4
E00520,P00301,Project Team Member,2023-08-29,2023-09-03,1,7.6,7.5,8.1
E00520,P00329,Project Team Member,2023-06-30,2023-10-05,2,6.8,6.6,7.7
E00520,P00387,Project Team Member,2024-06-14,2024-06-24,1,5.8,6.1,7.2
E00520,P00456,Project Team Member,2025-01-20,2025-01-26,1,5.5,5.0,7.0
E00520,P00460,Project Team Member,2025-09-07,2025-09-09,1,5.5,5.0,7.0
E00520,P00514,Project Team Member,2024-10-22,2024-11-18,1,5.9,5.2,7.2
E00520,P00623,Project Team Member,2024-03-13,2024-03-17,1,6.8,8.2,7.7
E00520,P00673,Project Team Member,2024-02-01,2024-02-03,1,7.3,6.6,8.0
E00520,P00682,Project Team Member,2024-07-31,2024-08-07,1,8.1,9.1,8.4
E00520,P00841,Project Team Member,2023-10-28,2023-11-07,1,6.5,7.9,7.6
E00520,P00877,Project Team Member,2024-05-17,2024-05-22,1,8.3,8.9,8.4
E00521,P00301,Project Team Member,2023-05-09,2023-05-16,1,5.7,5.7,6.1
E00521,P00317,Project Team Member,2023-12-26,2024-01-05,1,8.4,9.1,7.4
E00521,P00400,Project Team Member,2024-04-16,2024-04-20,1,6.0,6.0,6.2
E00521,P00555,Project Team Member,2024-04-22,2024-05-02,1,5.5,5.0,6.0
E00521,P00823,Project Team Member,2024-12-07,2024-12-20,1,5.5,5.0,6.0
E00521,P00877,Project Team Member,2023-12-16,2023-12-19,1,5.5,5.0,6.0
E00522,P00040,Project Team Member,2023-09-04,2023-09-10,1,5.9,6.0,7.2
E00522,P00283,Project Team Member,2026-04-22,2026-04-27,1,7.3,8.6,7.8
E00522,P00397,Project Team Member,2023-06-09,2023-06-15,1,5.5,5.0,7.0
E00522,P00457,Project Team Member,2025-05-23,2025-06-01,1,7.5,8.6,8.0
E00522,P00597,Project Team Member,2023-11-30,2023-12-02,1,5.9,5.5,7.2
E00523,P00076,Project Team Member,2026-01-09,2026-01-20,1,5.5,5.0,6.4
E00523,P00109,Project Team Member,2023-07-06,2023-07-21,1,6.0,5.0,6.7
E00523,P00204,Project Team Member,2025-02-14,2025-10-04,2,5.8,5.4,6.6
